waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
90,0.7634666666666666,1.660879708832155,-1.2221666666666666,-0.6539344430875181,2.3293,1.4505483456238664,-2.7225,-2.7227271921850704,-1.5403666666666667,-1.5403666738892607,0.0,2.2862967921285138e-09,0.5627969660317862,0.531561,0.05
91,0.8283333333333333,1.6608704341642653,-1.2278333333333336,-0.653868828611047,2.3359666666666663,1.4503500228467157,-2.7175333333333334,-2.7177559800506907,-1.5336666666666667,-1.533666675351629,0.0,2.874130740999787e-09,0.5487668245444427,0.503774,0.05
92,0.8950333333333332,1.6608603721146937,-1.2300333333333333,-0.6538071047667952,2.3377,1.4501608969348323,-2.713533333333334,-2.7137471830754447,-1.5272333333333332,-1.5272333431553262,0.0,3.3981620071521402e-09,0.5332687604166837,0.47616,0.05
93,0.9630000000000001,1.6608533012930544,-1.2287333333333335,-0.6537500009018081,2.334433333333333,1.449995110856257,-2.710266666666667,-2.7104510253237457,-1.5212,-1.5212000096065896,0.0,3.833601874963169e-09,0.5163713240918466,0.44873,0.05
94,1.0316333333333334,1.6608465641451389,-1.224,-0.6536988916015087,2.3261333333333334,1.4498501510765234,-2.707466666666667,-2.7076250780374944,-1.5157,-1.5157000080545986,0.0,9.173444926625986e-09,0.4981674558936754,0.421499,0.05
95,1.1003,1.6608412153814804,-1.2159333333333333,-0.6536549717505283,2.3129,1.4497271883719407,-2.7049333333333334,-2.705060433141609,-1.5108333333333333,-1.510833340942168,0.0,2.348427045359648e-08,0.4787885282902118,0.394502,0.05
96,1.1684,1.6608375291857036,-1.2047333333333332,-0.6536189016968342,2.2947666666666664,1.4496273367750248,-2.7024666666666666,-2.70255734687311,-1.5066666666666666,-1.506666680307288,0.0,4.5120968309292235e-08,0.45834527234046624,0.367776,0.05
97,1.2353333333333334,1.6608353592629674,-1.1905666666666666,-0.6535895679859677,2.2719333333333336,1.4495490653798342,-2.6999,-2.6999540385735763,-1.5032666666666668,-1.5032666908605057,0.0,5.948519927410016e-08,0.4369805994311701,0.34141,0.05
98,1.3005666666666666,1.6608346057305097,-1.1736666666666666,-0.6535645626723567,2.2445,1.4494881418684262,-2.6970333333333336,-2.6970579496858624,-1.5006666666666666,-1.5006666684648766,0.0,6.860477665888574e-10,0.41479775024952403,0.315506,0.05
99,1.3636666666666668,1.6608357884325593,-1.1542333333333334,-0.6535391887040244,2.212733333333334,1.449426477006483,-2.6936999999999998,-2.6937262642339888,-1.498833333333333,-1.4988333352970054,0.0,7.6000348621157e-10,0.3919271766971038,0.290225,0.05
100,1.4243,1.6608377399267478,-1.1325,-0.6535132054844934,2.176766666666667,1.4493622502374515,-2.6897333333333333,-2.6897616206272694,-1.4977333333333334,-1.497733335472845,0.0,8.362410893054681e-10,0.3684416818554402,0.265753,0.05
101,1.4828000000000001,1.6608429123183803,-1.1082999999999998,-0.6534851697182067,2.1356333333333333,1.4492882051676523,-2.6832666666666665,-2.68329852850052,-1.4990333333333332,-1.4990333356829657,0.0,9.140456411222733e-10,0.34390537565901474,0.241969,0.05
102,1.5386666666666666,1.6608512140008331,-1.0823333333333334,-0.6534550113876024,2.0902,1.4492067418318668,-2.674,-2.6740371128375235,-1.5023666666666669,-1.502366669246926,0.0,9.875496298396986e-10,0.3187836353591055,0.219562,0.05
103,1.5918,1.6608612015354005,-1.0547333333333333,-0.6533991204554778,2.0406333333333335,1.449034878547898,-2.661766666666667,-2.6619989288277877,-1.5072999999999999,-1.507300015111845,0.0,6.255110338388711e-09,0.29320851102757,0.199142,0.05
104,1.6415666666666668,1.660866492048673,-1.0259333333333334,-0.6533427747057439,1.9882333333333335,1.4488576160956994,-2.648166666666667,-2.6484349331556047,-1.5117333333333332,-1.5117333493378782,0.0,6.5575896203530145e-09,0.26774441916085967,0.181781,0.05
105,1.6738333333333333,1.6608600551622796,-1.0010666666666668,-0.6532658109469096,1.9519000000000002,1.448590166156126,-2.6358333333333337,-2.636114221660672,-1.5158000000000003,-1.5158000153964253,0.0,6.247754335519123e-09,0.2498181368276063,0.171961,0.015
106,1.6899333333333333,1.6608518463930504,-0.9793666666666668,-0.6531989483106918,1.9307666666666667,1.4483344964241733,-2.624333333333334,-2.624618894061776,-1.5206666666666664,-1.5206666807393587,0.0,5.61855873998111e-09,0.23803780995534182,0.166321,0.015
