waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
24,1.8567,1.6613722547445244,-0.8503,-0.690572073894039,2.1095,1.4542633132521097,-2.663066666666667,-2.6628510798685414,-1.5726666666666667,-1.5726666674332541,0.0,1.8954647024361032e-10,0.28664760612487244,0.30929,0.015
25,1.8568666666666667,1.66139558561701,-0.8644333333333334,-0.6916584626552932,2.116233333333333,1.4547846960946385,-2.6749333333333336,-2.6746756412115755,-1.5735000000000001,-1.5735000011779203,0.0,2.9309310242077686e-10,0.2902798837830744,0.308215,0.015
26,1.8570666666666666,1.661435681701035,-0.8857333333333334,-0.6931768168362057,2.1258666666666666,1.4555077684365336,-2.691233333333333,-2.690827622251388,-1.5746,-1.5746000024102902,0.0,5.957467135164853e-10,0.2957281159449029,0.306617,0.015
27,1.8572,1.6614613661738533,-0.9072666666666667,-0.6942927894305368,2.1346000000000003,1.456023332620362,-2.7046000000000006,-2.703602364988644,-1.5754000000000001,-1.575400006944385,0.0,1.6958280933946941e-09,0.30114746496934813,0.304886,0.015
28,1.8572666666666666,1.661473896673429,-0.9289333333333333,-0.6950974220309915,2.1423666666666663,1.456375511215405,-2.7152333333333334,-2.71362351759825,-1.5759333333333334,-1.5759333396522328,0.0,1.4796212317756396e-09,0.3064855894002954,0.303098,0.015
29,1.8573333333333333,1.6614830392401763,-0.9507333333333333,-0.6956644998084331,2.1492333333333336,1.4566564374673598,-2.7233,-2.7212272716713874,-1.576266666666667,-1.5762667010426439,0.0,9.962312230119013e-09,0.3117382717446915,0.301328,0.015
30,1.8573666666666666,1.6614917502948068,-0.9726333333333333,-0.6960147625089582,2.1552333333333333,1.4568715539238166,-2.7289666666666665,-2.726667246214056,-1.5764666666666667,-1.576466889192692,0.0,6.948957540709694e-08,0.3169119958976786,0.299627,0.015
31,1.8574,1.661519085227772,-0.9946,-0.6961887424174374,2.160433333333333,1.457065852572595,-2.732366666666666,-2.732300536358764,-1.5765666666666667,-1.5765648445809062,0.0,-1.639561914305847e-06,0.32201046276866657,0.298182,0.015
32,1.8573666666666666,1.66151855566947,-1.0166333333333333,-0.6962126511613717,2.1647999999999996,1.4571116001282411,-2.733633333333333,-2.7336564896140922,-1.5765666666666667,-1.5765670441493245,0.0,1.3123059162656824e-07,0.32707001492905113,0.296782,0.015
33,1.857333333333333,1.661516608572752,-1.0387,-0.6961970220194489,2.1683333333333334,1.457085642700267,-2.7328666666666668,-2.7328461981981405,-1.5764666666666667,-1.57646374688382,0.0,-1.8628888427911514e-06,0.33204561872412724,0.295583,0.015
34,1.8572999999999997,1.6614967237062654,-1.0607666666666666,-0.6961211233243912,2.1710666666666665,1.4569455579829294,-2.730233333333333,-2.727937768847009,-1.5763,-1.576300351996906,0.0,1.136224126156551e-07,0.3369667448406151,0.294545,0.015
35,1.8572666666666666,1.6614935154346766,-1.0828,-0.69605196012639,2.173033333333333,1.4568182267370995,-2.7258333333333336,-2.7236858458390136,-1.5761,-1.5761000524036997,0.0,1.5878160966761683e-08,0.3417771846560706,0.293878,0.015
36,1.8572333333333333,1.6614933486463765,-1.1047666666666667,-0.6959679451493452,2.1742666666666666,1.4566579557466752,-2.7197666666666667,-2.717977687196616,-1.5759,-1.5759000106853316,0.0,2.7264417439550705e-09,0.34650541091379866,0.293521,0.015
37,1.8450333333333333,1.66149484964028,-1.1116333333333335,-0.6958799199998364,2.1614666666666666,1.4564935233865686,-2.712766666666667,-2.7114547447119524,-1.5766,-1.5765999632200285,0.0,-1.4027407433327803e-08,0.3424242323931523,0.284955,0.05
38,1.8215333333333332,1.6614946225426048,-1.1026,-0.695787203438247,2.1334,1.4563217911140487,-2.705166666666667,-2.704275507692839,-1.5777999999999999,-1.5778000086614394,0.0,2.140526102787596e-09,0.3290250080440891,0.267782,0.05
39,1.7875000000000003,1.6614944529717355,-1.0773,-0.6956919859241835,2.0893333333333337,1.4561483511942352,-2.6972,-2.6967425496134996,-1.5792333333333335,-1.579233338490964,0.0,1.2952158539675746e-09,0.30616594224813426,0.242032,0.05
